id,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,lang_code,conv_id,original_or_reenacted,time_start,time_end,duration,trans_id
EN_115_#13,221,222,49,40,EN,EN_115,RE,0 days 00:25:06.660000,0 days 00:25:13.580000,0 days 00:00:06.920000,ES_115_#13
ES_116_#1,223,224,40,38,ES,ES_116,OG,0 days 00:00:04.870000,0 days 00:00:09.930000,0 days 00:00:05.060000,EN_116_#1
ES_116_#2,223,224,40,38,ES,ES_116,OG,0 days 00:00:22.770000,0 days 00:00:26.820000,0 days 00:00:04.050000,EN_116_#2
ES_116_#3,223,224,40,38,ES,ES_116,OG,0 days 00:00:34.420000,0 days 00:00:38.600000,0 days 00:00:04.180000,EN_116_#3
ES_116_#4,223,224,40,38,ES,ES_116,OG,0 days 00:00:41.560000,0 days 00:00:47.820000,0 days 00:00:06.260000,EN_116_#4
ES_116_#5,223,224,40,38,ES,ES_116,OG,0 days 00:00:48.330000,0 days 00:00:51.730000,0 days 00:00:03.400000,EN_116_#5
ES_116_#6,223,224,40,38,ES,ES_116,OG,0 days 00:00:52.840000,0 days 00:00:57.890000,0 days 00:00:05.050000,EN_116_#6
ES_116_#7,223,224,40,38,ES,ES_116,OG,0 days 00:01:11.140000,0 days 00:01:14.190000,0 days 00:00:03.050000,EN_116_#7
ES_116_#8,223,224,40,38,ES,ES_116,OG,0 days 00:01:38.960000,0 days 00:01:43.880000,0 days 00:00:04.920000,EN_116_#8
ES_116_#9,223,224,40,38,ES,ES_116,OG,0 days 00:02:00.990000,0 days 00:02:05.650000,0 days 00:00:04.660000,EN_116_#9
ES_116_#10,223,224,40,38,ES,ES_116,OG,0 days 00:02:10.840000,0 days 00:02:16.830000,0 days 00:00:05.990000,EN_116_#10
ES_116_#11,223,224,40,38,ES,ES_116,OG,0 days 00:02:16.945000,0 days 00:02:21.695000,0 days 00:00:04.750000,EN_116_#11
ES_116_#12,223,224,40,38,ES,ES_116,OG,0 days 00:02:34.140000,0 days 00:02:37.310000,0 days 00:00:03.170000,EN_116_#12
ES_116_#13,223,224,40,38,ES,ES_116,OG,0 days 00:03:04.670000,0 days 00:03:06.880000,0 days 00:00:02.210000,EN_116_#13
ES_116_#14,223,224,40,38,ES,ES_116,OG,0 days 00:03:07.320000,0 days 00:03:11.600000,0 days 00:00:04.280000,EN_116_#14
ES_116_#15,223,224,40,38,ES,ES_116,OG,0 days 00:03:27.870000,0 days 00:03:33.640000,0 days 00:00:05.770000,EN_116_#15
ES_116_#23,223,224,40,38,ES,ES_116,OG,0 days 00:05:59.460000,0 days 00:06:02.630000,0 days 00:00:03.170000,EN_116_#23
ES_116_#16,223,224,40,38,ES,ES_116,OG,0 days 00:06:44.790000,0 days 00:06:49.850000,0 days 00:00:05.060000,EN_116_#16
ES_116_#17,223,224,40,38,ES,ES_116,OG,0 days 00:07:18.220000,0 days 00:07:22.960000,0 days 00:00:04.740000,EN_116_#17
ES_116_#18,223,224,40,38,ES,ES_116,OG,0 days 00:07:24.920000,0 days 00:07:29.100000,0 days 00:00:04.180000,EN_116_#18
ES_116_#19,223,224,40,38,ES,ES_116,OG,0 days 00:07:40.940000,0 days 00:07:42.890000,0 days 00:00:01.950000,EN_116_#19
ES_116_#20,223,224,40,38,ES,ES_116,OG,0 days 00:07:58.280000,0 days 00:08:03.220000,0 days 00:00:04.940000,EN_116_#20
ES_116_#21,223,224,40,38,ES,ES_116,OG,0 days 00:08:18.960000,0 days 00:08:24.950000,0 days 00:00:05.990000,EN_116_#21
ES_116_#22,223,224,40,38,ES,ES_116,OG,0 days 00:08:26.140000,0 days 00:08:30.990000,0 days 00:00:04.850000,EN_116_#22
EN_116_#1,223,224,40,38,EN,EN_116,RE,0 days 00:02:10.740000,0 days 00:02:16.670000,0 days 00:00:05.930000,ES_116_#1
EN_116_#2,223,224,40,38,EN,EN_116,RE,0 days 00:03:30.450000,0 days 00:03:34.880000,0 days 00:00:04.430000,ES_116_#2
EN_116_#3,223,224,40,38,EN,EN_116,RE,0 days 00:04:28.280000,0 days 00:04:33.340000,0 days 00:00:05.060000,ES_116_#3
EN_116_#4,223,224,40,38,EN,EN_116,RE,0 days 00:05:26.180000,0 days 00:05:32.980000,0 days 00:00:06.800000,ES_116_#4
EN_116_#5,223,224,40,38,EN,EN_116,RE,0 days 00:06:05.560000,0 days 00:06:09.050000,0 days 00:00:03.490000,ES_116_#5
EN_116_#6,223,224,40,38,EN,EN_116,RE,0 days 00:07:31.790000,0 days 00:07:37.660000,0 days 00:00:05.870000,ES_116_#6
EN_116_#7,223,224,40,38,EN,EN_116,RE,0 days 00:08:09.660000,0 days 00:08:12.920000,0 days 00:00:03.260000,ES_116_#7
EN_116_#8,223,224,40,38,EN,EN_116,RE,0 days 00:09:34.610000,0 days 00:09:39.520000,0 days 00:00:04.910000,ES_116_#8
EN_116_#9,223,224,40,38,EN,EN_116,RE,0 days 00:10:34.130000,0 days 00:10:39.450000,0 days 00:00:05.320000,ES_116_#9
EN_116_#10,223,224,40,38,EN,EN_116,RE,0 days 00:11:52.040000,0 days 00:11:59.710000,0 days 00:00:07.670000,ES_116_#10
EN_116_#11,223,224,40,38,EN,EN_116,RE,0 days 00:12:25.880000,0 days 00:12:32.530000,0 days 00:00:06.650000,ES_116_#11
EN_116_#12,223,224,40,38,EN,EN_116,RE,0 days 00:13:20.500000,0 days 00:13:25.420000,0 days 00:00:04.920000,ES_116_#12
EN_116_#13,223,224,40,38,EN,EN_116,RE,0 days 00:15:39.820000,0 days 00:15:42.450000,0 days 00:00:02.630000,ES_116_#13
EN_116_#14,223,224,40,38,EN,EN_116,RE,0 days 00:16:37.900000,0 days 00:16:44.140000,0 days 00:00:06.240000,ES_116_#14
EN_116_#15,223,224,40,38,EN,EN_116,RE,0 days 00:17:38.080000,0 days 00:17:45.700000,0 days 00:00:07.620000,ES_116_#15
EN_116_#23,223,224,40,38,EN,EN_116,RE,0 days 00:24:19.650000,0 days 00:24:23.650000,0 days 00:00:04,ES_116_#23
EN_116_#16,223,224,40,38,EN,EN_116,RE,0 days 00:25:12.160000,0 days 00:25:19.710000,0 days 00:00:07.550000,ES_116_#16
EN_116_#17,223,224,40,38,EN,EN_116,RE,0 days 00:27:08.630000,0 days 00:27:16.280000,0 days 00:00:07.650000,ES_116_#17
EN_116_#18,223,224,40,38,EN,EN_116,RE,0 days 00:27:57.410000,0 days 00:28:01.840000,0 days 00:00:04.430000,ES_116_#18
EN_116_#19,223,224,40,38,EN,EN_116,RE,0 days 00:29:00.370000,0 days 00:29:02.710000,0 days 00:00:02.340000,ES_116_#19
EN_116_#20,223,224,40,38,EN,EN_116,RE,0 days 00:29:54.300000,0 days 00:29:59.690000,0 days 00:00:05.390000,ES_116_#20
EN_116_#21,223,224,40,38,EN,EN_116,RE,0 days 00:30:40.920000,0 days 00:30:46.600000,0 days 00:00:05.680000,ES_116_#21
EN_116_#22,223,224,40,38,EN,EN_116,RE,0 days 00:31:10.100000,0 days 00:31:17.720000,0 days 00:00:07.620000,ES_116_#22
EN_117_#1,225,226,40,50,EN,EN_117,OG,0 days 00:01:42.190000,0 days 00:01:49.680000,0 days 00:00:07.490000,ES_117_#1
EN_117_#2,225,226,40,50,EN,EN_117,OG,0 days 00:02:29.290000,0 days 00:02:34.300000,0 days 00:00:05.010000,ES_117_#2
EN_117_#3,225,226,40,50,EN,EN_117,OG,0 days 00:02:59.970000,0 days 00:03:03.330000,0 days 00:00:03.360000,ES_117_#3
EN_117_#4,225,226,40,50,EN,EN_117,OG,0 days 00:04:06.450000,0 days 00:04:10.180000,0 days 00:00:03.730000,ES_117_#4
EN_117_#5,225,226,40,50,EN,EN_117,OG,0 days 00:04:40.050000,0 days 00:04:44.480000,0 days 00:00:04.430000,ES_117_#5
EN_117_#6,225,226,40,50,EN,EN_117,OG,0 days 00:04:46.740000,0 days 00:04:50.850000,0 days 00:00:04.110000,ES_117_#6
EN_117_#7,225,226,40,50,EN,EN_117,OG,0 days 00:04:51.250000,0 days 00:04:55.880000,0 days 00:00:04.630000,ES_117_#7
EN_117_#8,225,226,40,50,EN,EN_117,OG,0 days 00:05:00.610000,0 days 00:05:05.330000,0 days 00:00:04.720000,ES_117_#8
EN_117_#9,225,226,40,50,EN,EN_117,OG,0 days 00:05:19.740000,0 days 00:05:24.340000,0 days 00:00:04.600000,ES_117_#9
EN_117_#10,225,226,40,50,EN,EN_117,OG,0 days 00:05:36.320000,0 days 00:05:40.040000,0 days 00:00:03.720000,ES_117_#10
EN_117_#11,225,226,40,50,EN,EN_117,OG,0 days 00:05:47.030000,0 days 00:05:49.920000,0 days 00:00:02.890000,ES_117_#11
EN_117_#12,225,226,40,50,EN,EN_117,OG,0 days 00:06:03.900000,0 days 00:06:09.330000,0 days 00:00:05.430000,ES_117_#12
EN_117_#13,225,226,40,50,EN,EN_117,OG,0 days 00:06:39.310000,0 days 00:06:44.220000,0 days 00:00:04.910000,ES_117_#13
EN_117_#14,225,226,40,50,EN,EN_117,OG,0 days 00:06:50.340000,0 days 00:06:53.740000,0 days 00:00:03.400000,ES_117_#14
EN_117_#15,225,226,40,50,EN,EN_117,OG,0 days 00:07:04.440000,0 days 00:07:08.500000,0 days 00:00:04.060000,ES_117_#15
EN_117_#16,225,226,40,50,EN,EN_117,OG,0 days 00:07:23.620000,0 days 00:07:30.870000,0 days 00:00:07.250000,ES_117_#16
EN_117_#17,225,226,40,50,EN,EN_117,OG,0 days 00:09:47.910000,0 days 00:09:52.450000,0 days 00:00:04.540000,ES_117_#17
ES_117_#1,225,226,40,50,ES,ES_117,RE,0 days 00:02:20.080000,0 days 00:02:28.240000,0 days 00:00:08.160000,EN_117_#1
ES_117_#2,225,226,40,50,ES,ES_117,RE,0 days 00:04:52.800000,0 days 00:04:58.680000,0 days 00:00:05.880000,EN_117_#2
ES_117_#3,225,226,40,50,ES,ES_117,RE,0 days 00:08:16.830000,0 days 00:08:21.050000,0 days 00:00:04.220000,EN_117_#3
ES_117_#4,225,226,40,50,ES,ES_117,RE,0 days 00:11:02.170000,0 days 00:11:06.890000,0 days 00:00:04.720000,EN_117_#4
ES_117_#5,225,226,40,50,ES,ES_117,RE,0 days 00:13:29.480000,0 days 00:13:35.720000,0 days 00:00:06.240000,EN_117_#5
ES_117_#6,225,226,40,50,ES,ES_117,RE,0 days 00:14:50.890000,0 days 00:14:55.690000,0 days 00:00:04.800000,EN_117_#6
ES_117_#7,225,226,40,50,ES,ES_117,RE,0 days 00:16:54.890000,0 days 00:17:00.220000,0 days 00:00:05.330000,EN_117_#7
ES_117_#8,225,226,40,50,ES,ES_117,RE,0 days 00:17:24.910000,0 days 00:17:30.310000,0 days 00:00:05.400000,EN_117_#8
ES_117_#9,225,226,40,50,ES,ES_117,RE,0 days 00:20:30.440000,0 days 00:20:37.330000,0 days 00:00:06.890000,EN_117_#9
ES_117_#10,225,226,40,50,ES,ES_117,RE,0 days 00:21:17.680000,0 days 00:21:21.940000,0 days 00:00:04.260000,EN_117_#10
ES_117_#11,225,226,40,50,ES,ES_117,RE,0 days 00:23:02.890000,0 days 00:23:06.340000,0 days 00:00:03.450000,EN_117_#11
ES_117_#12,225,226,40,50,ES,ES_117,RE,0 days 00:24:44.660000,0 days 00:24:51.830000,0 days 00:00:07.170000,EN_117_#12
ES_117_#13,225,226,40,50,ES,ES_117,RE,0 days 00:27:05.910000,0 days 00:27:12.290000,0 days 00:00:06.380000,EN_117_#13
ES_117_#14,225,226,40,50,ES,ES_117,RE,0 days 00:27:36.270000,0 days 00:27:39.920000,0 days 00:00:03.650000,EN_117_#14
ES_117_#15,225,226,40,50,ES,ES_117,RE,0 days 00:29:25.170000,0 days 00:29:30.720000,0 days 00:00:05.550000,EN_117_#15
ES_117_#16,225,226,40,50,ES,ES_117,RE,0 days 00:32:42.910000,0 days 00:32:52.450000,0 days 00:00:09.540000,EN_117_#16
ES_117_#17,225,226,40,50,ES,ES_117,RE,0 days 00:34:30.050000,0 days 00:34:35.030000,0 days 00:00:04.980000,EN_117_#17
EN_118_#1,227,228,40,67,EN,EN_118,OG,0 days 00:01:11.150000,0 days 00:01:14.270000,0 days 00:00:03.120000,ES_118_#1
EN_118_#2,227,228,40,67,EN,EN_118,OG,0 days 00:01:19.480000,0 days 00:01:22.560000,0 days 00:00:03.080000,ES_118_#2
EN_118_#3,227,228,40,67,EN,EN_118,OG,0 days 00:01:30.380000,0 days 00:01:36.410000,0 days 00:00:06.030000,ES_118_#3
EN_118_#4,227,228,40,67,EN,EN_118,OG,0 days 00:01:38.080000,0 days 00:01:41.360000,0 days 00:00:03.280000,ES_118_#4
EN_118_#5,227,228,40,67,EN,EN_118,OG,0 days 00:01:55.110000,0 days 00:01:59.540000,0 days 00:00:04.430000,ES_118_#5
EN_118_#6,227,228,40,67,EN,EN_118,OG,0 days 00:02:09.170000,0 days 00:02:12.270000,0 days 00:00:03.100000,ES_118_#6
EN_118_#7,227,228,40,67,EN,EN_118,OG,0 days 00:02:13.140000,0 days 00:02:19.290000,0 days 00:00:06.150000,ES_118_#7
EN_118_#8,227,228,40,67,EN,EN_118,OG,0 days 00:02:23.070000,0 days 00:02:27.960000,0 days 00:00:04.890000,ES_118_#8
EN_118_#9,227,228,40,67,EN,EN_118,OG,0 days 00:03:15.510000,0 days 00:03:20.350000,0 days 00:00:04.840000,ES_118_#9
EN_118_#10,227,228,40,67,EN,EN_118,OG,0 days 00:03:52.030000,0 days 00:03:57.780000,0 days 00:00:05.750000,ES_118_#10
EN_118_#11,227,228,40,67,EN,EN_118,OG,0 days 00:04:06.790000,0 days 00:04:11.100000,0 days 00:00:04.310000,ES_118_#11
EN_118_#12,227,228,40,67,EN,EN_118,OG,0 days 00:04:27.060000,0 days 00:04:31.780000,0 days 00:00:04.720000,ES_118_#12
EN_118_#13,227,228,40,67,EN,EN_118,OG,0 days 00:04:33.720000,0 days 00:04:39.610000,0 days 00:00:05.890000,ES_118_#13
EN_118_#14,227,228,40,67,EN,EN_118,OG,0 days 00:05:15.840000,0 days 00:05:20,0 days 00:00:04.160000,ES_118_#14
EN_118_#15,227,228,40,67,EN,EN_118,OG,0 days 00:06:23.310000,0 days 00:06:30.060000,0 days 00:00:06.750000,ES_118_#15
ES_118_#1,227,228,40,67,ES,ES_118,RE,0 days 00:01:33.570000,0 days 00:01:38.180000,0 days 00:00:04.610000,EN_118_#1
ES_118_#2,227,228,40,67,ES,ES_118,RE,0 days 00:02:10.040000,0 days 00:02:12.760000,0 days 00:00:02.720000,EN_118_#2
ES_118_#3,227,228,40,67,ES,ES_118,RE,0 days 00:03:27.660000,0 days 00:03:36.570000,0 days 00:00:08.910000,EN_118_#3
ES_118_#4,227,228,40,67,ES,ES_118,RE,0 days 00:05:01.240000,0 days 00:05:03.010000,0 days 00:00:01.770000,EN_118_#4
ES_118_#5,227,228,40,67,ES,ES_118,RE,0 days 00:07:28.550000,0 days 00:07:32.120000,0 days 00:00:03.570000,EN_118_#5
ES_118_#6,227,228,40,67,ES,ES_118,RE,0 days 00:08:48.340000,0 days 00:08:50.620000,0 days 00:00:02.280000,EN_118_#6
ES_118_#7,227,228,40,67,ES,ES_118,RE,0 days 00:09:31.770000,0 days 00:09:36.470000,0 days 00:00:04.700000,EN_118_#7
ES_118_#8,227,228,40,67,ES,ES_118,RE,0 days 00:11:58.730000,0 days 00:12:06.070000,0 days 00:00:07.340000,EN_118_#8
ES_118_#9,227,228,40,67,ES,ES_118,RE,0 days 00:15:52.620000,0 days 00:16:00.690000,0 days 00:00:08.070000,EN_118_#9
ES_118_#10,227,228,40,67,ES,ES_118,RE,0 days 00:17:23.750000,0 days 00:17:32.270000,0 days 00:00:08.520000,EN_118_#10
ES_118_#11,227,228,40,67,ES,ES_118,RE,0 days 00:18:08.680000,0 days 00:18:11.350000,0 days 00:00:02.670000,EN_118_#11
ES_118_#12,227,228,40,67,ES,ES_118,RE,0 days 00:20:00.900000,0 days 00:20:09.750000,0 days 00:00:08.850000,EN_118_#12
ES_118_#13,227,228,40,67,ES,ES_118,RE,0 days 00:22:08.900000,0 days 00:22:14.960000,0 days 00:00:06.060000,EN_118_#13
ES_118_#14,227,228,40,67,ES,ES_118,RE,0 days 00:24:52.340000,0 days 00:24:56.850000,0 days 00:00:04.510000,EN_118_#14
ES_118_#15,227,228,40,67,ES,ES_118,RE,0 days 00:25:59.180000,0 days 00:26:04.060000,0 days 00:00:04.880000,EN_118_#15
ES_119_#1,229,230,35,38,ES,ES_119,OG,0 days 00:00:13.610000,0 days 00:00:18.220000,0 days 00:00:04.610000,EN_119_#1
ES_119_#2,229,230,35,38,ES,ES_119,OG,0 days 00:00:20.840000,0 days 00:00:24.820000,0 days 00:00:03.980000,EN_119_#2
ES_119_#3,229,230,35,38,ES,ES_119,OG,0 days 00:00:39.140000,0 days 00:00:43.840000,0 days 00:00:04.700000,EN_119_#3
ES_119_#4,229,230,35,38,ES,ES_119,OG,0 days 00:01:14.640000,0 days 00:01:20.200000,0 days 00:00:05.560000,EN_119_#4
ES_119_#5,229,230,35,38,ES,ES_119,OG,0 days 00:01:30.595000,0 days 00:01:33.170000,0 days 00:00:02.575000,EN_119_#5
ES_119_#6,229,230,35,38,ES,ES_119,OG,0 days 00:01:49.190000,0 days 00:01:52.660000,0 days 00:00:03.470000,EN_119_#6
ES_119_#7,229,230,35,38,ES,ES_119,OG,0 days 00:02:25.350000,0 days 00:02:29.280000,0 days 00:00:03.930000,EN_119_#7
ES_119_#8,229,230,35,38,ES,ES_119,OG,0 days 00:02:47.640000,0 days 00:02:50.350000,0 days 00:00:02.710000,EN_119_#8
ES_119_#9,229,230,35,38,ES,ES_119,OG,0 days 00:03:06.610000,0 days 00:03:10.900000,0 days 00:00:04.290000,EN_119_#9
ES_119_#10,229,230,35,38,ES,ES_119,OG,0 days 00:03:15,0 days 00:03:18.940000,0 days 00:00:03.940000,EN_119_#10
ES_119_#11,229,230,35,38,ES,ES_119,OG,0 days 00:03:47.380000,0 days 00:03:51.710000,0 days 00:00:04.330000,EN_119_#11
ES_119_#12,229,230,35,38,ES,ES_119,OG,0 days 00:04:22.600000,0 days 00:04:28.040000,0 days 00:00:05.440000,EN_119_#12
ES_119_#13,229,230,35,38,ES,ES_119,OG,0 days 00:05:09.440000,0 days 00:05:12.420000,0 days 00:00:02.980000,EN_119_#13
ES_119_#14,229,230,35,38,ES,ES_119,OG,0 days 00:06:35.140000,0 days 00:06:41.010000,0 days 00:00:05.870000,EN_119_#14
EN_119_#1,229,230,35,38,EN,EN_119,RE,0 days 00:04:41.380000,0 days 00:04:46.330000,0 days 00:00:04.950000,ES_119_#1
EN_119_#2,229,230,35,38,EN,EN_119,RE,0 days 00:05:56.040000,0 days 00:05:59.460000,0 days 00:00:03.420000,ES_119_#2
EN_119_#3,229,230,35,38,EN,EN_119,RE,0 days 00:11:09.470000,0 days 00:11:12.930000,0 days 00:00:03.460000,ES_119_#3
EN_119_#4,229,230,35,38,EN,EN_119,RE,0 days 00:13:45.750000,0 days 00:13:53.190000,0 days 00:00:07.440000,ES_119_#4
EN_119_#5,229,230,35,38,EN,EN_119,RE,0 days 00:15:23.970000,0 days 00:15:27.310000,0 days 00:00:03.340000,ES_119_#5
EN_119_#6,229,230,35,38,EN,EN_119,RE,0 days 00:17:26.260000,0 days 00:17:28.980000,0 days 00:00:02.720000,ES_119_#6
EN_119_#7,229,230,35,38,EN,EN_119,RE,0 days 00:22:00.740000,0 days 00:22:05.300000,0 days 00:00:04.560000,ES_119_#7
EN_119_#8,229,230,35,38,EN,EN_119,RE,0 days 00:24:08.350000,0 days 00:24:11.530000,0 days 00:00:03.180000,ES_119_#8
EN_119_#9,229,230,35,38,EN,EN_119,RE,0 days 00:28:14.100000,0 days 00:28:18.940000,0 days 00:00:04.840000,ES_119_#9
EN_119_#10,229,230,35,38,EN,EN_119,RE,0 days 00:29:12.310000,0 days 00:29:15.960000,0 days 00:00:03.650000,ES_119_#10
EN_119_#11,229,230,35,38,EN,EN_119,RE,0 days 00:30:52.230000,0 days 00:30:56.680000,0 days 00:00:04.450000,ES_119_#11
EN_119_#12,229,230,35,38,EN,EN_119,RE,0 days 00:32:05.670000,0 days 00:32:13.560000,0 days 00:00:07.890000,ES_119_#12
EN_119_#13,229,230,35,38,EN,EN_119,RE,0 days 00:33:55.980000,0 days 00:34:00.140000,0 days 00:00:04.160000,ES_119_#13
EN_119_#14,229,230,35,38,EN,EN_119,RE,0 days 00:36:09.410000,0 days 00:36:16.140000,0 days 00:00:06.730000,ES_119_#14
EN_120_#1,231,232,49,59,EN,EN_120,OG,0 days 00:00:04.870000,0 days 00:00:08.590000,0 days 00:00:03.720000,ES_120_#1
EN_120_#2,231,232,49,59,EN,EN_120,OG,0 days 00:00:30.145000,0 days 00:00:32.905000,0 days 00:00:02.760000,ES_120_#2
EN_120_#3,231,232,49,59,EN,EN_120,OG,0 days 00:00:54.950000,0 days 00:01:01.500000,0 days 00:00:06.550000,ES_120_#3
EN_120_#4,231,232,49,59,EN,EN_120,OG,0 days 00:01:12.370000,0 days 00:01:17.780000,0 days 00:00:05.410000,ES_120_#4
EN_120_#5,231,232,49,59,EN,EN_120,OG,0 days 00:01:23.485000,0 days 00:01:28.990000,0 days 00:00:05.505000,ES_120_#5
EN_120_#6,231,232,49,59,EN,EN_120,OG,0 days 00:01:37.550000,0 days 00:01:43.970000,0 days 00:00:06.420000,ES_120_#6
EN_120_#7,231,232,49,59,EN,EN_120,OG,0 days 00:01:56.920000,0 days 00:02:02.180000,0 days 00:00:05.260000,ES_120_#7
EN_120_#8,231,232,49,59,EN,EN_120,OG,0 days 00:02:14.040000,0 days 00:02:18.300000,0 days 00:00:04.260000,ES_120_#8
EN_120_#9,231,232,49,59,EN,EN_120,OG,0 days 00:02:20.150000,0 days 00:02:25.550000,0 days 00:00:05.400000,ES_120_#9
EN_120_#10,231,232,49,59,EN,EN_120,OG,0 days 00:02:41.950000,0 days 00:02:46.750000,0 days 00:00:04.800000,ES_120_#10
EN_120_#11,231,232,49,59,EN,EN_120,OG,0 days 00:02:54.690000,0 days 00:02:57.950000,0 days 00:00:03.260000,ES_120_#11
EN_120_#12,231,232,49,59,EN,EN_120,OG,0 days 00:03:10.560000,0 days 00:03:17.790000,0 days 00:00:07.230000,ES_120_#12
EN_120_#13,231,232,49,59,EN,EN_120,OG,0 days 00:03:27.950000,0 days 00:03:29.950000,0 days 00:00:02,ES_120_#13
EN_120_#14,231,232,49,59,EN,EN_120,OG,0 days 00:04:25.720000,0 days 00:04:28.130000,0 days 00:00:02.410000,ES_120_#14
EN_120_#15,231,232,49,59,EN,EN_120,OG,0 days 00:04:30.510000,0 days 00:04:32.370000,0 days 00:00:01.860000,ES_120_#15
EN_120_#16,231,232,49,59,EN,EN_120,OG,0 days 00:05:03.790000,0 days 00:05:06.850000,0 days 00:00:03.060000,ES_120_#16
EN_120_#17,231,232,49,59,EN,EN_120,OG,0 days 00:05:59.220000,0 days 00:06:04.500000,0 days 00:00:05.280000,ES_120_#17
EN_120_#18,231,232,49,59,EN,EN_120,OG,0 days 00:06:25.090000,0 days 00:06:30.630000,0 days 00:00:05.540000,ES_120_#18
EN_120_#19,231,232,49,59,EN,EN_120,OG,0 days 00:06:36.990000,0 days 00:06:41.680000,0 days 00:00:04.690000,ES_120_#19
EN_120_#20,231,232,49,59,EN,EN_120,OG,0 days 00:07:30.810000,0 days 00:07:34.077000,0 days 00:00:03.267000,ES_120_#20
EN_120_#21,231,232,49,59,EN,EN_120,OG,0 days 00:07:41,0 days 00:07:46.610000,0 days 00:00:05.610000,ES_120_#21
EN_120_#22,231,232,49,59,EN,EN_120,OG,0 days 00:08:06.080000,0 days 00:08:10.790000,0 days 00:00:04.710000,ES_120_#22
EN_120_#23,231,232,49,59,EN,EN_120,OG,0 days 00:08:17.830000,0 days 00:08:20.330000,0 days 00:00:02.500000,ES_120_#23
EN_120_#24,231,232,49,59,EN,EN_120,OG,0 days 00:08:30.590000,0 days 00:08:33.045000,0 days 00:00:02.455000,ES_120_#24
EN_120_#25,231,232,49,59,EN,EN_120,OG,0 days 00:11:00.800000,0 days 00:11:06.300000,0 days 00:00:05.500000,ES_120_#25
ES_120_#1,231,232,49,59,ES,ES_120,RE,0 days 00:00:04.570000,0 days 00:00:09.430000,0 days 00:00:04.860000,EN_120_#1
ES_120_#2,231,232,49,59,ES,ES_120,RE,0 days 00:01:13.290000,0 days 00:01:15.370000,0 days 00:00:02.080000,EN_120_#2
ES_120_#3,231,232,49,59,ES,ES_120,RE,0 days 00:03:11.710000,0 days 00:03:19.530000,0 days 00:00:07.820000,EN_120_#3
ES_120_#4,231,232,49,59,ES,ES_120,RE,0 days 00:03:50.850000,0 days 00:03:56.180000,0 days 00:00:05.330000,EN_120_#4
ES_120_#5,231,232,49,59,ES,ES_120,RE,0 days 00:05:29.080000,0 days 00:05:34.537000,0 days 00:00:05.457000,EN_120_#5
ES_120_#6,231,232,49,59,ES,ES_120,RE,0 days 00:06:32.140000,0 days 00:06:38.660000,0 days 00:00:06.520000,EN_120_#6
ES_120_#7,231,232,49,59,ES,ES_120,RE,0 days 00:09:18.200000,0 days 00:09:25.730000,0 days 00:00:07.530000,EN_120_#7
ES_120_#8,231,232,49,59,ES,ES_120,RE,0 days 00:10:49.890000,0 days 00:10:53.810000,0 days 00:00:03.920000,EN_120_#8
ES_120_#9,231,232,49,59,ES,ES_120,RE,0 days 00:11:20.370000,0 days 00:11:27.620000,0 days 00:00:07.250000,EN_120_#9
ES_120_#10,231,232,49,59,ES,ES_120,RE,0 days 00:12:58.750000,0 days 00:13:05.130000,0 days 00:00:06.380000,EN_120_#10
ES_120_#11,231,232,49,59,ES,ES_120,RE,0 days 00:14:27.570000,0 days 00:14:31.600000,0 days 00:00:04.030000,EN_120_#11
ES_120_#12,231,232,49,59,ES,ES_120,RE,0 days 00:15:29.110000,0 days 00:15:38.020000,0 days 00:00:08.910000,EN_120_#12
ES_120_#13,231,232,49,59,ES,ES_120,RE,0 days 00:16:55.410000,0 days 00:16:57.840000,0 days 00:00:02.430000,EN_120_#13
ES_120_#14,231,232,49,59,ES,ES_120,RE,0 days 00:18:31.390000,0 days 00:18:34.690000,0 days 00:00:03.300000,EN_120_#14
ES_120_#15,231,232,49,59,ES,ES_120,RE,0 days 00:19:13.740000,0 days 00:19:16.260000,0 days 00:00:02.520000,EN_120_#15
ES_120_#16,231,232,49,59,ES,ES_120,RE,0 days 00:20:01.130000,0 days 00:20:04.420000,0 days 00:00:03.290000,EN_120_#16
ES_120_#17,231,232,49,59,ES,ES_120,RE,0 days 00:22:08.030000,0 days 00:22:13.260000,0 days 00:00:05.230000,EN_120_#17
ES_120_#18,231,232,49,59,ES,ES_120,RE,0 days 00:24:35.470000,0 days 00:24:41.070000,0 days 00:00:05.600000,EN_120_#18
ES_120_#19,231,232,49,59,ES,ES_120,RE,0 days 00:25:06.620000,0 days 00:25:12.010000,0 days 00:00:05.390000,EN_120_#19
ES_120_#20,231,232,49,59,ES,ES_120,RE,0 days 00:26:38.230000,0 days 00:26:42.510000,0 days 00:00:04.280000,EN_120_#20
ES_120_#21,231,232,49,59,ES,ES_120,RE,0 days 00:27:00.690000,0 days 00:27:05.460000,0 days 00:00:04.770000,EN_120_#21
ES_120_#22,231,232,49,59,ES,ES_120,RE,0 days 00:27:48.750000,0 days 00:27:54.080000,0 days 00:00:05.330000,EN_120_#22
ES_120_#23,231,232,49,59,ES,ES_120,RE,0 days 00:28:29.860000,0 days 00:28:32.180000,0 days 00:00:02.320000,EN_120_#23
ES_120_#24,231,232,49,59,ES,ES_120,RE,0 days 00:29:56.350000,0 days 00:30:01.910000,0 days 00:00:05.560000,EN_120_#24
