id,markup_value,tier_name,time_start,time_end,conv_id,trans_conv_id,lang_code,trans_lang_code,conv_audio_path,original_or_reenacted,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,trans_id,duration,audio_path
EN_108_#21,#21,Utterance,0 days 00:07:05.360000,0 days 00:07:10.570000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#21,0 days 00:00:05.210000,fragments-long/EN_108_#21.wav
EN_108_#22,#22,Utterance,0 days 00:07:13.340000,0 days 00:07:16.070000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#22,0 days 00:00:02.730000,fragments-long/EN_108_#22.wav
EN_108_#23,#23,Utterance,0 days 00:09:12.710000,0 days 00:09:16.385000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#23,0 days 00:00:03.675000,fragments-long/EN_108_#23.wav
EN_108_#24,#24,Utterance,0 days 00:09:19.850000,0 days 00:09:23.300000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#24,0 days 00:00:03.450000,fragments-long/EN_108_#24.wav
EN_108_#25,#25,Utterance,0 days 00:09:26.310000,0 days 00:09:29.090000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#25,0 days 00:00:02.780000,fragments-long/EN_108_#25.wav
EN_108_#26,#26,Utterance,0 days 00:09:43.360000,0 days 00:09:45.635000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#26,0 days 00:00:02.275000,fragments-long/EN_108_#26.wav
ES_108_#1,#1,Utterance,0 days 00:00:39.440000,0 days 00:00:42.890000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#1,0 days 00:00:03.450000,fragments-long/ES_108_#1.wav
ES_108_#2,#2,Utterance,0 days 00:01:45.580000,0 days 00:01:49.370000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#2,0 days 00:00:03.790000,fragments-long/ES_108_#2.wav
ES_108_#3,#3,Utterance,0 days 00:02:28.050000,0 days 00:02:30.350000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#3,0 days 00:00:02.300000,fragments-long/ES_108_#3.wav
ES_108_#4,#4,Utterance,0 days 00:02:51.920000,0 days 00:02:58.650000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#4,0 days 00:00:06.730000,fragments-long/ES_108_#4.wav
ES_108_#5,#5,Utterance,0 days 00:03:33.850000,0 days 00:03:38.270000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#5,0 days 00:00:04.420000,fragments-long/ES_108_#5.wav
ES_108_#6,#6,Utterance,0 days 00:04:20.540000,0 days 00:04:23.500000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#6,0 days 00:00:02.960000,fragments-long/ES_108_#6.wav
ES_108_#7,#7,Utterance,0 days 00:04:46.590000,0 days 00:04:49.290000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#7,0 days 00:00:02.700000,fragments-long/ES_108_#7.wav
ES_108_#8,#8,Utterance,0 days 00:07:18.140000,0 days 00:07:20.280000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#8,0 days 00:00:02.140000,fragments-long/ES_108_#8.wav
ES_108_#9,#9,Utterance,0 days 00:07:52.230000,0 days 00:07:57.090000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#9,0 days 00:00:04.860000,fragments-long/ES_108_#9.wav
ES_108_#10,#10,Utterance,0 days 00:09:16.160000,0 days 00:09:20.060000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#10,0 days 00:00:03.900000,fragments-long/ES_108_#10.wav
ES_108_#11,#11,Utterance,0 days 00:09:37.040000,0 days 00:09:40.080000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#11,0 days 00:00:03.040000,fragments-long/ES_108_#11.wav
ES_108_#12,#12,Utterance,0 days 00:10:09.810000,0 days 00:10:13.850000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#12,0 days 00:00:04.040000,fragments-long/ES_108_#12.wav
ES_108_#13,#13,Utterance,0 days 00:11:42.420000,0 days 00:11:45.510000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#13,0 days 00:00:03.090000,fragments-long/ES_108_#13.wav
ES_108_#14,#14,Utterance,0 days 00:12:38.470000,0 days 00:12:43.750000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#14,0 days 00:00:05.280000,fragments-long/ES_108_#14.wav
ES_108_#15,#15,Utterance,0 days 00:13:15.460000,0 days 00:13:19.140000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#15,0 days 00:00:03.680000,fragments-long/ES_108_#15.wav
ES_108_#16,#16,Utterance,0 days 00:14:40.550000,0 days 00:14:44.660000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#16,0 days 00:00:04.110000,fragments-long/ES_108_#16.wav
ES_108_#17,#17,Utterance,0 days 00:17:14.100000,0 days 00:17:18.710000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#17,0 days 00:00:04.610000,fragments-long/ES_108_#17.wav
ES_108_#18,#18,Utterance,0 days 00:18:14.350000,0 days 00:18:18.980000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#18,0 days 00:00:04.630000,fragments-long/ES_108_#18.wav
ES_108_#19,#19,Utterance,0 days 00:19:39.660000,0 days 00:19:43.980000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#19,0 days 00:00:04.320000,fragments-long/ES_108_#19.wav
ES_108_#20,#20,Utterance,0 days 00:20:16.940000,0 days 00:20:19.390000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#20,0 days 00:00:02.450000,fragments-long/ES_108_#20.wav
ES_108_#21,#21,Utterance,0 days 00:20:56.990000,0 days 00:21:03.570000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#21,0 days 00:00:06.580000,fragments-long/ES_108_#21.wav
ES_108_#22,#22,Utterance,0 days 00:21:37.680000,0 days 00:21:41.370000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#22,0 days 00:00:03.690000,fragments-long/ES_108_#22.wav
ES_108_#23,#23,Utterance,0 days 00:22:40.830000,0 days 00:22:44.540000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#23,0 days 00:00:03.710000,fragments-long/ES_108_#23.wav
ES_108_#24,#24,Utterance,0 days 00:24:24.990000,0 days 00:24:28.220000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#24,0 days 00:00:03.230000,fragments-long/ES_108_#24.wav
ES_108_#25,#25,Utterance,0 days 00:25:20.110000,0 days 00:25:23.640000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#25,0 days 00:00:03.530000,fragments-long/ES_108_#25.wav
ES_108_#26,#26,Utterance,0 days 00:26:48.435000,0 days 00:26:52.605000,ES_108,EN_108,ES,EN,recordings/ES_108.wav,RE,207,208,38,55,EN_108_#26,0 days 00:00:04.170000,fragments-long/ES_108_#26.wav
EN_109_#1,#1,Utterance,0 days 00:01:56.525000,0 days 00:01:59.115000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#1,0 days 00:00:02.590000,fragments-long/EN_109_#1.wav
EN_109_#2,#2,Utterance,0 days 00:02:08.900000,0 days 00:02:11.130000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#2,0 days 00:00:02.230000,fragments-long/EN_109_#2.wav
EN_109_#3,#3,Utterance,0 days 00:02:24.650000,0 days 00:02:28.250000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#3,0 days 00:00:03.600000,fragments-long/EN_109_#3.wav
EN_109_#4,#4,Utterance,0 days 00:02:30.070000,0 days 00:02:32.980000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#4,0 days 00:00:02.910000,fragments-long/EN_109_#4.wav
EN_109_#5,#5,Utterance,0 days 00:03:58.220000,0 days 00:04:02.220000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#5,0 days 00:00:04,fragments-long/EN_109_#5.wav
EN_109_#6,#6,Utterance,0 days 00:04:38.270000,0 days 00:04:43.590000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#6,0 days 00:00:05.320000,fragments-long/EN_109_#6.wav
EN_109_#7,#7,Utterance,0 days 00:05:00.560000,0 days 00:05:05.170000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#7,0 days 00:00:04.610000,fragments-long/EN_109_#7.wav
EN_109_#8,#8,Utterance,0 days 00:05:05.500000,0 days 00:05:08.940000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#8,0 days 00:00:03.440000,fragments-long/EN_109_#8.wav
EN_109_#9,#9,Utterance,0 days 00:05:11.290000,0 days 00:05:13.490000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#9,0 days 00:00:02.200000,fragments-long/EN_109_#9.wav
EN_109_#10,#10,Utterance,0 days 00:05:39.940000,0 days 00:05:42.590000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#10,0 days 00:00:02.650000,fragments-long/EN_109_#10.wav
EN_109_#11,#11,Utterance,0 days 00:05:58.940000,0 days 00:06:02.550000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#11,0 days 00:00:03.610000,fragments-long/EN_109_#11.wav
EN_109_#12,#12,Utterance,0 days 00:06:29.030000,0 days 00:06:31.850000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#12,0 days 00:00:02.820000,fragments-long/EN_109_#12.wav
EN_109_#13,#13,Utterance,0 days 00:06:40.040000,0 days 00:06:43.330000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#13,0 days 00:00:03.290000,fragments-long/EN_109_#13.wav
EN_109_#14,#14,Utterance,0 days 00:06:54.140000,0 days 00:06:57.800000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#14,0 days 00:00:03.660000,fragments-long/EN_109_#14.wav
EN_109_#15,#15,Utterance,0 days 00:06:59.380000,0 days 00:07:05.780000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#15,0 days 00:00:06.400000,fragments-long/EN_109_#15.wav
EN_109_#16,#16,Utterance,0 days 00:07:08.190000,0 days 00:07:10.620000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#16,0 days 00:00:02.430000,fragments-long/EN_109_#16.wav
EN_109_#17,#17,Utterance,0 days 00:07:13.640000,0 days 00:07:18.070000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#17,0 days 00:00:04.430000,fragments-long/EN_109_#17.wav
EN_109_#18,#18,Utterance,0 days 00:07:19.650000,0 days 00:07:23.280000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#18,0 days 00:00:03.630000,fragments-long/EN_109_#18.wav
EN_109_#19,#19,Utterance,0 days 00:07:52.370000,0 days 00:07:56.530000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#19,0 days 00:00:04.160000,fragments-long/EN_109_#19.wav
EN_109_#20,#20,Utterance,0 days 00:08:09.790000,0 days 00:08:13.990000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#20,0 days 00:00:04.200000,fragments-long/EN_109_#20.wav
EN_109_#21,#21,Utterance,0 days 00:08:31.290000,0 days 00:08:35.480000,EN_109,ES_109,EN,ES,recordings/EN_109.wav,OG,209,210,59,35,ES_109_#21,0 days 00:00:04.190000,fragments-long/EN_109_#21.wav
ES_109_#1,#1,Utterance,0 days 00:02:20.020000,0 days 00:02:22.390000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#1,0 days 00:00:02.370000,fragments-long/ES_109_#1.wav
ES_109_#2,#2,Utterance,0 days 00:03:08.040000,0 days 00:03:10.330000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#2,0 days 00:00:02.290000,fragments-long/ES_109_#2.wav
ES_109_#3,#3,Utterance,0 days 00:04:40.040000,0 days 00:04:44.520000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#3,0 days 00:00:04.480000,fragments-long/ES_109_#3.wav
ES_109_#4,#4,Utterance,0 days 00:05:03.510000,0 days 00:05:06.400000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#4,0 days 00:00:02.890000,fragments-long/ES_109_#4.wav
ES_109_#5,#5,Utterance,0 days 00:10:46.050000,0 days 00:10:51.780000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#5,0 days 00:00:05.730000,fragments-long/ES_109_#5.wav
ES_109_#6,#6,Utterance,0 days 00:12:24.470000,0 days 00:12:31.700000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#6,0 days 00:00:07.230000,fragments-long/ES_109_#6.wav
ES_109_#7,#7,Utterance,0 days 00:14:58.710000,0 days 00:15:03.810000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#7,0 days 00:00:05.100000,fragments-long/ES_109_#7.wav
ES_109_#8,#8,Utterance,0 days 00:16:40.850000,0 days 00:16:44.150000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#8,0 days 00:00:03.300000,fragments-long/ES_109_#8.wav
ES_109_#9,#9,Utterance,0 days 00:19:02.990000,0 days 00:19:05.590000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#9,0 days 00:00:02.600000,fragments-long/ES_109_#9.wav
ES_109_#10,#10,Utterance,0 days 00:20:15.680000,0 days 00:20:18.160000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#10,0 days 00:00:02.480000,fragments-long/ES_109_#10.wav
ES_109_#11,#11,Utterance,0 days 00:21:28.860000,0 days 00:21:32.290000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#11,0 days 00:00:03.430000,fragments-long/ES_109_#11.wav
ES_109_#12,#12,Utterance,0 days 00:22:44.460000,0 days 00:22:47.540000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#12,0 days 00:00:03.080000,fragments-long/ES_109_#12.wav
ES_109_#13,#13,Utterance,0 days 00:24:24.050000,0 days 00:24:26.410000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#13,0 days 00:00:02.360000,fragments-long/ES_109_#13.wav
ES_109_#14,#14,Utterance,0 days 00:25:41.980000,0 days 00:25:44.840000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#14,0 days 00:00:02.860000,fragments-long/ES_109_#14.wav
ES_109_#15,#15,Utterance,0 days 00:26:41.210000,0 days 00:26:45.710000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#15,0 days 00:00:04.500000,fragments-long/ES_109_#15.wav
ES_109_#16,#16,Utterance,0 days 00:27:37.300000,0 days 00:27:39.250000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#16,0 days 00:00:01.950000,fragments-long/ES_109_#16.wav
ES_109_#17,#17,Utterance,0 days 00:28:31.320000,0 days 00:28:35.270000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#17,0 days 00:00:03.950000,fragments-long/ES_109_#17.wav
ES_109_#18,#18,Utterance,0 days 00:30:07.520000,0 days 00:30:11.520000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#18,0 days 00:00:04,fragments-long/ES_109_#18.wav
ES_109_#19,#19,Utterance,0 days 00:32:10,0 days 00:32:14.070000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#19,0 days 00:00:04.070000,fragments-long/ES_109_#19.wav
ES_109_#20,#20,Utterance,0 days 00:32:43.870000,0 days 00:32:47.410000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#20,0 days 00:00:03.540000,fragments-long/ES_109_#20.wav
ES_109_#21,#21,Utterance,0 days 00:33:25.120000,0 days 00:33:29.870000,ES_109,EN_109,ES,EN,recordings/ES_109.wav,RE,209,210,59,35,EN_109_#21,0 days 00:00:04.750000,fragments-long/ES_109_#21.wav
ES_110_#1,#1,Utterance,0 days 00:00:21.310000,0 days 00:00:25.130000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#1,0 days 00:00:03.820000,fragments-long/ES_110_#1.wav
ES_110_#2,#2,Utterance,0 days 00:00:26.840000,0 days 00:00:30.950000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#2,0 days 00:00:04.110000,fragments-long/ES_110_#2.wav
ES_110_#3,#3,Utterance,0 days 00:00:33.030000,0 days 00:00:37.970000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#3,0 days 00:00:04.940000,fragments-long/ES_110_#3.wav
ES_110_#4,#4,Utterance,0 days 00:00:43.970000,0 days 00:00:46.820000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#4,0 days 00:00:02.850000,fragments-long/ES_110_#4.wav
ES_110_#5,#5,Utterance,0 days 00:00:56.620000,0 days 00:00:58.980000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#5,0 days 00:00:02.360000,fragments-long/ES_110_#5.wav
ES_110_#6,#6,Utterance,0 days 00:01:05.030000,0 days 00:01:07.390000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#6,0 days 00:00:02.360000,fragments-long/ES_110_#6.wav
ES_110_#7,#7,Utterance,0 days 00:01:19.450000,0 days 00:01:22.160000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#7,0 days 00:00:02.710000,fragments-long/ES_110_#7.wav
ES_110_#8,#8,Utterance,0 days 00:01:31.010000,0 days 00:01:32.790000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#8,0 days 00:00:01.780000,fragments-long/ES_110_#8.wav
ES_110_#9,#9,Utterance,0 days 00:01:46.090000,0 days 00:01:49.430000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#9,0 days 00:00:03.340000,fragments-long/ES_110_#9.wav
ES_110_#10,#10,Utterance,0 days 00:01:56.440000,0 days 00:02:00.350000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#10,0 days 00:00:03.910000,fragments-long/ES_110_#10.wav
ES_110_#11,#11,Utterance,0 days 00:02:07.750000,0 days 00:02:13.090000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#11,0 days 00:00:05.340000,fragments-long/ES_110_#11.wav
ES_110_#12,#12,Utterance,0 days 00:02:18.230000,0 days 00:02:22.230000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#12,0 days 00:00:04,fragments-long/ES_110_#12.wav
ES_110_#13,#13,Utterance,0 days 00:02:22.795000,0 days 00:02:25.935000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#13,0 days 00:00:03.140000,fragments-long/ES_110_#13.wav
ES_110_#14,#14,Utterance,0 days 00:02:36.470000,0 days 00:02:40.260000,ES_110,EN_110,ES,EN,recordings/ES_110.wav,OG,211,212,35,38,EN_110_#14,0 days 00:00:03.790000,fragments-long/ES_110_#14.wav
EN_110_#1,#1,Utterance,0 days 00:00:27.610000,0 days 00:00:32.015000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#1,0 days 00:00:04.405000,fragments-long/EN_110_#1.wav
EN_110_#2,#2,Utterance,0 days 00:00:57.510000,0 days 00:01:00.300000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#2,0 days 00:00:02.790000,fragments-long/EN_110_#2.wav
EN_110_#3,#3,Utterance,0 days 00:02:16.600000,0 days 00:02:21.190000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#3,0 days 00:00:04.590000,fragments-long/EN_110_#3.wav
EN_110_#4,#4,Utterance,0 days 00:03:33.240000,0 days 00:03:36.130000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#4,0 days 00:00:02.890000,fragments-long/EN_110_#4.wav
EN_110_#5,#5,Utterance,0 days 00:04:52.970000,0 days 00:04:55.050000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#5,0 days 00:00:02.080000,fragments-long/EN_110_#5.wav
EN_110_#6,#6,Utterance,0 days 00:06:50.320000,0 days 00:06:53.410000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#6,0 days 00:00:03.090000,fragments-long/EN_110_#6.wav
EN_110_#7,#7,Utterance,0 days 00:08:50.340000,0 days 00:08:54,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#7,0 days 00:00:03.660000,fragments-long/EN_110_#7.wav
EN_110_#8,#8,Utterance,0 days 00:10:23.390000,0 days 00:10:25.350000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#8,0 days 00:00:01.960000,fragments-long/EN_110_#8.wav
EN_110_#9,#9,Utterance,0 days 00:14:15.930000,0 days 00:14:18.710000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#9,0 days 00:00:02.780000,fragments-long/EN_110_#9.wav
EN_110_#10,#10,Utterance,0 days 00:18:21.190000,0 days 00:18:24.200000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#10,0 days 00:00:03.010000,fragments-long/EN_110_#10.wav
EN_110_#11,#11,Utterance,0 days 00:18:54.890000,0 days 00:19:00.040000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#11,0 days 00:00:05.150000,fragments-long/EN_110_#11.wav
EN_110_#12,#12,Utterance,0 days 00:19:57.620000,0 days 00:20:02.570000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#12,0 days 00:00:04.950000,fragments-long/EN_110_#12.wav
EN_110_#13,#13,Utterance,0 days 00:21:08.870000,0 days 00:21:11.910000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#13,0 days 00:00:03.040000,fragments-long/EN_110_#13.wav
EN_110_#14,#14,Utterance,0 days 00:27:43,0 days 00:27:47.740000,EN_110,ES_110,EN,ES,recordings/EN_110.wav,RE,211,212,35,38,ES_110_#14,0 days 00:00:04.740000,fragments-long/EN_110_#14.wav
EN_111_#1,#1,Utterance,0 days 00:00:16.530000,0 days 00:00:19.380000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#1,0 days 00:00:02.850000,fragments-long/EN_111_#1.wav
EN_111_#2,#2,Utterance,0 days 00:00:47.210000,0 days 00:00:51.540000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#2,0 days 00:00:04.330000,fragments-long/EN_111_#2.wav
EN_111_#3,#3,Utterance,0 days 00:00:57.970000,0 days 00:01:03.550000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#3,0 days 00:00:05.580000,fragments-long/EN_111_#3.wav
EN_111_#4,#4,Utterance,0 days 00:01:06.700000,0 days 00:01:09.780000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#4,0 days 00:00:03.080000,fragments-long/EN_111_#4.wav
EN_111_#5,#5,Utterance,0 days 00:01:14.410000,0 days 00:01:21.880000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#5,0 days 00:00:07.470000,fragments-long/EN_111_#5.wav
EN_111_#6,#6,Utterance,0 days 00:01:31.120000,0 days 00:01:41.640000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#6,0 days 00:00:10.520000,fragments-long/EN_111_#6.wav
EN_111_#7,#7,Utterance,0 days 00:01:56.830000,0 days 00:02:03.780000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#7,0 days 00:00:06.950000,fragments-long/EN_111_#7.wav
EN_111_#8,#8,Utterance,0 days 00:02:09.810000,0 days 00:02:16.460000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#8,0 days 00:00:06.650000,fragments-long/EN_111_#8.wav
EN_111_#9,#9,Utterance,0 days 00:02:35.370000,0 days 00:02:38.780000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#9,0 days 00:00:03.410000,fragments-long/EN_111_#9.wav
EN_111_#10,#10,Utterance,0 days 00:03:13.200000,0 days 00:03:16.890000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#10,0 days 00:00:03.690000,fragments-long/EN_111_#10.wav
EN_111_#11,#11,Utterance,0 days 00:03:30.240000,0 days 00:03:40.840000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#11,0 days 00:00:10.600000,fragments-long/EN_111_#11.wav
EN_111_#12,#12,Utterance,0 days 00:03:43.650000,0 days 00:03:47.720000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#12,0 days 00:00:04.070000,fragments-long/EN_111_#12.wav
EN_111_#13,#13,Utterance,0 days 00:03:56.740000,0 days 00:03:59.920000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#13,0 days 00:00:03.180000,fragments-long/EN_111_#13.wav
EN_111_#14,#14,Utterance,0 days 00:04:08.730000,0 days 00:04:15.240000,EN_111,ES_111,EN,ES,recordings/EN_111.wav,OG,213,214,49,50,ES_111_#14,0 days 00:00:06.510000,fragments-long/EN_111_#14.wav
